bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1426	chr1	110337772	110338002	CpG: 18	230	18	146	15.7	63.5	0.78
1426	chr1	110338320	110340178	CpG: 158	1858	158	1124	17	60.5	0.94
1427	chr1	110407270	110407918	CpG: 67	648	67	412	20.7	63.6	1.04
1428	chr1	110555444	110555740	CpG: 33	296	33	222	22.3	75	0.79
1428	chr1	110606361	110607564	CpG: 102	1203	102	742	17	61.7	0.91
1429	chr1	110673622	110675675	CpG: 199	2053	199	1320	19.4	64.3	0.94
1430	chr1	110780601	110780811	CpG: 16	210	16	129	15.2	61.4	0.81
1431	chr1	110963259	110964385	CpG: 87	1126	87	651	15.5	57.8	0.93
1432	chr1	111139605	111140681	CpG: 95	1076	95	719	17.7	66.8	0.8
1433	chr1	111203691	111204681	CpG: 91	990	91	691	18.4	69.8	0.76
1433	chr1	111270789	111271231	CpG: 36	442	36	297	16.3	67.2	0.72
1434	chr1	111346516	111346917	CpG: 30	401	30	256	15	63.8	0.73
1435	chr1	111448682	111449580	CpG: 68	898	68	562	15.1	62.6	0.77
1435	chr1	111515562	111515968	CpG: 32	406	32	278	15.8	68.5	0.68
1436	chr1	111619582	111620215	CpG: 59	633	59	379	18.6	59.9	1.05
1437	chr1	111738430	111740655	CpG: 163	2225	163	1331	14.7	59.8	0.82
1437	chr1	111755419	111756370	CpG: 96	951	96	658	20.2	69.2	0.85
1439	chr1	111981846	111982763	CpG: 87	917	87	590	19	64.3	0.92
1439	chr1	111988937	111991151	CpG: 208	2214	208	1441	18.8	65.1	0.89
1442	chr1	112395873	112396194	CpG: 25	321	25	208	15.6	64.8	0.74
1443	chr1	112466222	112466532	CpG: 26	310	26	200	16.8	64.5	0.81
1443	chr1	112501788	112502370	CpG: 60	582	60	410	20.6	70.4	0.84
1443	chr1	112508191	112509679	CpG: 143	1488	143	1019	19.2	68.5	0.83
1444	chr1	112618969	112619949	CpG: 76	980	76	601	15.5	61.3	0.83
1444	chr1	112674853	112675475	CpG: 69	622	69	416	22.2	66.9	0.99
1444	chr1	112706720	112707576	CpG: 86	856	86	652	20.1	76.2	0.69
1444	chr1	112714263	112715438	CpG: 106	1175	106	784	18	66.7	0.82
1445	chr1	112722951	112723165	CpG: 20	214	20	147	18.7	68.7	0.81
1445	chr1	112743704	112744550	CpG: 86	846	86	586	20.3	69.3	0.85
1445	chr1	112849520	112850174	CpG: 70	654	70	451	21.4	69	0.9
1446	chr1	112955364	112955584	CpG: 17	220	17	144	15.5	65.5	0.72
1446	chr1	112955744	112956703	CpG: 96	959	96	638	20	66.5	0.91
1447	chr1	113072969	113073638	CpG: 57	669	57	432	17	64.6	0.82
1448	chr1	113198851	113199123	CpG: 21	272	21	173	15.4	63.6	0.77
1450	chr1	113389958	113391448	CpG: 149	1490	149	971	20	65.2	0.94
1452	chr1	113758892	113759650	CpG: 85	758	85	539	22.4	71.1	0.89
1453	chr1	113811751	113812678	CpG: 85	927	85	576	18.3	62.1	0.95
1454	chr1	113904832	113905402	CpG: 61	570	61	384	21.4	67.4	1
1454	chr1	113929343	113930277	CpG: 79	934	79	557	16.9	59.6	0.95
1455	chr1	114152514	114154050	CpG: 145	1536	145	1005	18.9	65.4	0.89
1455	chr1	114154264	114154563	CpG: 25	299	25	187	16.7	62.5	0.87
1458	chr1	114510439	114511643	CpG: 129	1204	129	775	21.4	64.4	1.04
1459	chr1	114669618	114670364	CpG: 65	746	65	458	17.4	61.4	0.95
1460	chr1	114780454	114780841	CpG: 35	387	35	247	18.1	63.8	0.9
1461	chr1	114854827	114855321	CpG: 37	494	37	293	15	59.3	0.86
1463	chr1	115089229	115089963	CpG: 72	734	72	486	19.6	66.2	0.91
1464	chr1	115337546	115338711	CpG: 103	1165	103	814	17.7	69.9	0.74
1467	chr1	115642094	115642940	CpG: 88	846	88	599	20.8	70.8	0.83
1468	chr1	115828189	115829006	CpG: 78	817	78	550	19.1	67.3	0.84
1468	chr1	115837738	115839743	CpG: 209	2005	209	1371	20.8	68.4	0.89
1469	chr1	115976525	115976916	CpG: 46	391	46	297	23.5	76	0.84
1471	chr1	116152043	116152362	CpG: 27	319	27	190	16.9	59.6	0.96
1471	chr1	116167536	116167925	CpG: 25	389	25	252	12.9	64.8	0.61
1471	chr1	116168216	116168639	CpG: 41	423	41	299	19.4	70.7	0.79
1472	chr1	116372669	116374191	CpG: 155	1522	155	1082	20.4	71.1	0.82
1473	chr1	116418560	116418920	CpG: 44	360	44	251	24.4	69.7	1.01
1474	chr1	116534420	116534677	CpG: 30	257	30	197	23.3	76.7	0.79
1474	chr1	116570338	116571261	CpG: 98	923	98	652	21.2	70.6	0.86
1475	chr1	116667202	116667999	CpG: 78	797	78	475	19.6	59.6	1.1
1476	chr1	116909581	116910830	CpG: 126	1249	126	771	20.2	61.7	1.07
1477	chr1	116944627	116945023	CpG: 44	396	44	288	22.2	72.7	0.84
1478	chr1	117059766	117060648	CpG: 64	882	64	538	14.5	61	0.78
1478	chr1	117121647	117122526	CpG: 86	879	86	580	19.6	66	0.9
1480	chr1	117366552	117367823	CpG: 145	1271	145	866	22.8	68.1	0.98
1482	chr1	117605336	117607046	CpG: 135	1710	135	1100	15.8	64.3	0.76
1484	chr1	117929217	117930097	CpG: 73	880	73	565	16.6	64.2	0.8
1486	chr1	118185193	118185474	CpG: 23	281	23	178	16.4	63.3	0.82
1492	chr1	118979762	118980015	CpG: 27	253	27	148	21.3	58.5	1.25
1492	chr1	118984159	118984569	CpG: 35	410	35	256	17.1	62.4	0.88
1492	chr1	118987196	118988089	CpG: 84	893	84	592	18.8	66.3	0.88
1492	chr1	118989368	118989573	CpG: 19	205	19	125	18.5	61	1
1492	chr1	118993043	118993364	CpG: 36	321	36	222	22.4	69.2	0.94
1492	chr1	119000433	119000831	CpG: 32	398	32	247	16.1	62.1	0.85
1492	chr1	119001198	119001716	CpG: 42	518	42	343	16.2	66.2	0.74
1492	chr1	119006521	119008697	CpG: 180	2176	180	1388	16.5	63.8	0.81
1493	chr1	119140251	119140788	CpG: 47	537	47	326	17.5	60.7	0.96
1495	chr1	119327603	119327912	CpG: 25	309	25	201	16.2	65	0.77
1497	chr1	119622679	119624003	CpG: 134	1324	134	883	20.2	66.7	0.91
1497	chr1	119631179	119631761	CpG: 40	582	40	364	13.7	62.5	0.71
1497	chr1	119647754	119648628	CpG: 73	874	73	537	16.7	61.4	0.89
1498	chr1	119712221	119712649	CpG: 40	428	40	280	18.7	65.4	0.87
1499	chr1	119853186	119853452	CpG: 21	266	21	181	15.8	68	0.69
1499	chr1	119896390	119896597	CpG: 22	207	22	138	21.3	66.7	0.96
1501	chr1	120068734	120069889	CpG: 95	1155	95	698	16.5	60.4	0.9
1501	chr1	120176143	120176534	CpG: 32	391	32	235	16.4	60.1	0.91
1502	chr1	120197101	120197463	CpG: 41	362	41	261	22.7	72.1	0.88
1502	chr1	120232756	120233196	CpG: 43	440	43	293	19.5	66.6	0.88
1503	chr1	120340912	120342284	CpG: 121	1372	121	889	17.6	64.8	0.84
1503	chr1	120354652	120354979	CpG: 24	327	24	212	14.7	64.8	0.8
1503	chr1	120414673	120415572	CpG: 86	899	86	606	19.1	67.4	0.87
1504	chr1	120557774	120559061	CpG: 109	1287	109	813	16.9	63.2	0.85
1505	chr1	120665213	120665653	CpG: 43	440	43	293	19.5	66.6	0.88
1505	chr1	120700910	120701272	CpG: 41	362	41	261	22.7	72.1	0.88
1506	chr1	120724170	120724849	CpG: 62	679	62	476	18.3	70.1	0.75
1506	chr1	120844361	120845208	CpG: 60	847	60	537	14.2	63.4	0.71
1506	chr1	120847594	120847866	CpG: 22	272	22	177	16.2	65.1	0.77
1507	chr1	120851000	120851320	CpG: 26	320	26	211	16.2	65.9	0.85
1507	chr1	120912704	120914255	CpG: 145	1551	145	1017	18.7	65.6	0.87
1507	chr1	120942197	120942586	CpG: 32	389	32	245	16.5	63	0.9
1507	chr1	120952492	120953081	CpG: 43	589	43	369	14.6	62.6	0.75
1508	chr1	121008630	121010051	CpG: 93	1421	93	816	13.1	57.4	0.8
1508	chr1	121052119	121052445	CpG: 30	326	30	206	18.4	63.2	0.92
1508	chr1	121097207	121098110	CpG: 87	903	87	628	19.3	69.5	0.8
1509	chr1	121116888	121117313	CpG: 38	425	38	250	17.9	58.8	1.04
1509	chr1	121118208	121118586	CpG: 42	378	42	255	22.2	67.5	0.98
1509	chr1	121183931	121187361	CpG: 261	3430	261	2175	15.2	63.4	0.77
1511	chr1	121395924	121397197	CpG: 137	1273	137	821	21.5	64.5	1.08
1512	chr1	121519059	121519727	CpG: 75	668	75	482	22.5	72.2	0.87
1539	chr1	125085509	125088028	CpG: 312	2519	312	1746	24.8	69.3	1.16
1539	chr1	125118139	125119694	CpG: 172	1555	172	1019	22.1	65.5	1.07
1678	chr1	143326822	143327608	CpG: 145	786	145	621	36.9	79	1.27
1678	chr1	143333851	143334629	CpG: 64	778	64	506	16.5	65	0.78
1678	chr1	143353486	143353728	CpG: 20	242	20	172	16.5	71.1	0.68
1678	chr1	143353867	143354663	CpG: 79	796	79	575	19.8	72.2	0.79
1679	chr1	143449332	143449557	CpG: 17	225	17	138	15.1	61.3	0.8
1679	chr1	143449787	143451252	CpG: 109	1465	109	921	14.9	62.9	0.75
1679	chr1	143487762	143488094	CpG: 28	332	28	217	16.9	65.4	0.8
1679	chr1	143497155	143498908	CpG: 207	1753	207	1222	23.6	69.7	1.03
1680	chr1	143642888	143643745	CpG: 76	857	76	578	17.7	67.4	0.79
1680	chr1	143651544	143652033	CpG: 33	489	33	303	13.5	62	0.71
1680	chr1	143653481	143653710	CpG: 19	229	19	153	16.6	66.8	0.75
1680	chr1	143654586	143654841	CpG: 19	255	19	158	14.9	62	0.78
1681	chr1	143661460	143662025	CpG: 46	565	46	342	16.3	60.5	0.89
1681	chr1	143667749	143667975	CpG: 20	226	20	148	17.7	65.5	0.83
1681	chr1	143729711	143729995	CpG: 23	284	23	183	16.2	64.4	0.81
1681	chr1	143736121	143736547	CpG: 30	426	30	272	14.1	63.8	0.69
1682	chr1	143792177	143793138	CpG: 67	961	67	551	13.9	57.3	0.85
1682	chr1	143838439	143838835	CpG: 35	396	35	255	17.7	64.4	0.85
1682	chr1	143839231	143839557	CpG: 31	326	31	207	19	63.5	0.94
1682	chr1	143884628	143885489	CpG: 88	861	88	608	20.4	70.6	0.82
1682	chr1	143904249	143904674	CpG: 42	425	42	253	19.8	59.5	1.12
1682	chr1	143905322	143905942	CpG: 55	620	55	392	17.7	63.2	0.89
1683	chr1	143971582	143975001	CpG: 259	3419	259	2168	15.2	63.4	0.77
1684	chr1	144076476	144078302	CpG: 228	1826	228	1231	25	67.4	1.22
1684	chr1	144159424	144160202	CpG: 65	778	65	521	16.7	67	0.75
1685	chr1	144179452	144180249	CpG: 78	797	78	575	19.6	72.1	0.78
1685	chr1	144274948	144275173	CpG: 17	225	17	137	15.1	60.9	0.82
1685	chr1	144275403	144276868	CpG: 118	1465	118	954	16.1	65.1	0.76
1686	chr1	144313410	144313776	CpG: 30	366	30	241	16.4	65.8	0.76
1686	chr1	144322799	144324555	CpG: 205	1756	205	1220	23.3	69.5	1.01
1686	chr1	144412227	144412432	CpG: 20	205	20	133	19.5	64.9	0.98
1686	chr1	144415697	144415979	CpG: 22	282	22	169	15.6	59.9	0.87
1686	chr1	144418771	144419244	CpG: 43	473	43	319	18.2	67.4	0.8
1687	chr1	144461026	144462012	CpG: 95	986	95	667	19.3	67.6	0.86
1687	chr1	144539941	144540219	CpG: 22	278	22	193	15.8	69.4	0.66
1687	chr1	144546710	144546942	CpG: 18	232	18	150	15.5	64.7	0.8
1687	chr1	144551958	144552270	CpG: 28	312	28	202	17.9	64.7	0.93
1687	chr1	144560844	144561241	CpG: 30	397	30	259	15.1	65.2	0.76
1687	chr1	144567610	144568454	CpG: 63	844	63	542	14.9	64.2	0.73
1687	chr1	144570890	144571162	CpG: 23	272	23	178	16.9	65.4	0.79
1688	chr1	144641912	144643582	CpG: 193	1670	193	1161	23.1	69.5	1
1688	chr1	144652605	144652971	CpG: 30	366	30	241	16.4	65.8	0.76
1688	chr1	144689507	144690972	CpG: 118	1465	118	954	16.1	65.1	0.76
1688	chr1	144691202	144691427	CpG: 17	225	17	137	15.1	60.9	0.82
1689	chr1	144786138	144786935	CpG: 78	797	78	575	19.6	72.1	0.78
1689	chr1	144787074	144787316	CpG: 20	242	20	172	16.5	71.1	0.68
1689	chr1	144806180	144806958	CpG: 65	778	65	521	16.7	67	0.75
1690	chr1	144882406	144884035	CpG: 201	1629	201	1113	24.7	68.3	1.18
1691	chr1	145092986	145096406	CpG: 264	3420	264	2202	15.4	64.4	0.76
1692	chr1	145167975	145168214	CpG: 22	239	22	161	18.4	67.4	0.81
1692	chr1	145168572	145169028	CpG: 37	456	37	282	16.2	61.8	0.86
1692	chr1	145214833	145216221	CpG: 123	1388	123	891	17.7	64.2	0.86
1693	chr1	145232834	145233040	CpG: 37	206	37	169	35.9	82	1.07
1693	chr1	145280761	145281100	CpG: 28	339	28	194	16.5	57.2	1.09
1693	chr1	145284240	145284512	CpG: 22	272	22	177	16.2	65.1	0.77
1693	chr1	145287326	145287743	CpG: 35	417	35	275	16.8	65.9	0.77
1694	chr1	145424963	145425970	CpG: 95	1007	95	666	18.9	66.1	0.88
1694	chr1	145431144	145431506	CpG: 28	362	28	222	15.5	61.3	0.83
1694	chr1	145431845	145432188	CpG: 28	343	28	220	16.3	64.1	0.8
1694	chr1	145447303	145447803	CpG: 36	500	36	314	14.4	62.8	0.74
1694	chr1	145453911	145454666	CpG: 73	755	73	458	19.3	60.7	1.05
1694	chr1	145459786	145460059	CpG: 24	273	24	183	17.6	67	0.8
1694	chr1	145475568	145475895	CpG: 29	327	29	215	17.7	65.7	0.82
1694	chr1	145476088	145476326	CpG: 20	238	20	153	16.8	64.3	0.89
1694	chr1	145487174	145487566	CpG: 38	392	38	256	19.4	65.3	0.91
1694	chr1	145488246	145488459	CpG: 15	213	15	138	14.1	64.8	0.72
1695	chr1	145607838	145608571	CpG: 67	733	67	493	18.3	67.3	0.81
1696	chr1	145720881	145721118	CpG: 17	237	17	157	14.3	66.2	0.65
1697	chr1	145823593	145824433	CpG: 81	840	81	527	19.3	62.7	0.98
1697	chr1	145845532	145845932	CpG: 40	400	40	277	20	69.2	0.84
1697	chr1	145858692	145859938	CpG: 93	1246	93	790	14.9	63.4	0.74
1698	chr1	145885750	145886256	CpG: 36	506	36	345	14.2	68.2	0.62
1698	chr1	145918451	145919050	CpG: 48	599	48	372	16	62.1	0.86
1698	chr1	145927161	145927504	CpG: 26	343	26	198	15.2	57.7	1.01
1698	chr1	145957606	145958063	CpG: 46	457	46	344	20.1	75.3	0.71
1698	chr1	145960385	145962107	CpG: 130	1722	130	1119	15.1	65	0.72
1698	chr1	145964416	145964848	CpG: 31	432	31	255	14.4	59	0.83
1698	chr1	145996590	145996793	CpG: 18	203	18	129	17.7	63.5	0.88
1699	chr1	146019304	146019601	CpG: 29	297	29	209	19.5	70.4	0.83
1699	chr1	146049360	146049712	CpG: 30	352	30	220	17	62.5	0.9
1699	chr1	146052259	146052583	CpG: 28	324	28	217	17.3	67	0.83
1700	chr1	146228089	146229263	CpG: 98	1174	98	714	16.7	60.8	0.91
1701	chr1	146297774	146298266	CpG: 56	492	56	309	22.8	62.8	1.16
1701	chr1	146366536	146366808	CpG: 22	272	22	176	16.2	64.7	0.77
1701	chr1	146369606	146370078	CpG: 40	472	40	317	16.9	67.2	0.75
1701	chr1	146376383	146376664	CpG: 24	281	24	178	17.1	63.3	0.89
1701	chr1	146387042	146387304	CpG: 21	262	21	171	16	65.3	0.81
1701	chr1	146393695	146393976	CpG: 24	281	24	196	17.1	69.8	0.7
1702	chr1	146409568	146409895	CpG: 25	327	25	214	15.3	65.4	0.81
1702	chr1	146472222	146472703	CpG: 40	481	40	319	16.6	66.3	0.77
1702	chr1	146486758	146487517	CpG: 57	759	57	476	15	62.7	0.78
1706	chr1	146932615	146932898	CpG: 25	283	25	173	17.7	61.1	0.96
1706	chr1	146938266	146939361	CpG: 107	1095	107	749	19.5	68.4	0.84
1706	chr1	147050656	147050993	CpG: 31	337	31	240	18.4	71.2	0.74
1707	chr1	147072439	147072891	CpG: 37	452	37	274	16.4	60.6	0.9
1707	chr1	147078302	147078527	CpG: 19	225	19	145	16.9	64.4	0.82
1707	chr1	147078742	147079711	CpG: 71	969	71	582	14.7	60.1	0.83
1707	chr1	147079927	147080215	CpG: 25	288	25	184	17.4	63.9	0.87
1707	chr1	147080779	147081028	CpG: 20	249	20	160	16.1	64.3	0.78
1707	chr1	147084765	147085129	CpG: 28	364	28	230	15.4	63.2	0.87
1707	chr1	147171891	147172922	CpG: 90	1031	90	690	17.5	66.9	0.78
1707	chr1	147178043	147178273	CpG: 34	230	34	168	29.6	73	1.15
1708	chr1	147242439	147243628	CpG: 112	1189	112	769	18.8	64.7	0.9
1711	chr1	147599456	147600151	CpG: 81	695	81	530	23.3	76.3	0.84
1711	chr1	147669720	147670796	CpG: 80	1076	80	697	14.9	64.8	0.71
1713	chr1	147908011	147908355	CpG: 31	344	31	218	18	63.4	0.9
1713	chr1	147928241	147928974	CpG: 68	733	68	496	18.6	67.7	0.81
1714	chr1	148014034	148014396	CpG: 26	362	26	219	14.4	60.5	0.79
1714	chr1	148014735	148015078	CpG: 28	343	28	220	16.3	64.1	0.8
1714	chr1	148032918	148033191	CpG: 24	273	24	183	17.6	67	0.8
1714	chr1	148048703	148049461	CpG: 60	758	60	471	15.8	62.1	0.83
1714	chr1	148060306	148060698	CpG: 37	392	37	258	18.9	65.8	0.87
1714	chr1	148061373	148061586	CpG: 16	213	16	139	15	65.3	0.76
1715	chr1	148146122	148146930	CpG: 71	808	71	582	17.6	72	0.68
1715	chr1	148148925	148149685	CpG: 78	760	78	539	20.5	70.9	0.82
1715	chr1	148151367	148152377	CpG: 93	1010	93	691	18.4	68.4	0.8
1715	chr1	148157762	148158045	CpG: 26	283	26	174	18.4	61.5	0.99
1715	chr1	148159900	148160124	CpG: 18	224	18	137	16.1	61.2	0.88
1715	chr1	148160687	148160978	CpG: 23	291	23	181	15.8	62.2	0.84
1716	chr1	148245885	148246644	CpG: 59	759	59	478	15.5	63	0.8
1716	chr1	148263174	148263476	CpG: 26	302	26	193	17.2	63.9	0.93
1716	chr1	148264740	148265029	CpG: 21	289	21	190	14.5	65.7	0.69
1716	chr1	148280753	148281059	CpG: 26	306	26	201	17	65.7	0.79
1716	chr1	148303110	148303477	CpG: 30	367	30	233	16.3	63.5	0.81
1716	chr1	148309958	148310365	CpG: 32	407	32	243	15.7	59.7	0.88
1716	chr1	148317536	148317864	CpG: 27	328	27	219	16.5	66.8	0.74
1716	chr1	148334776	148335046	CpG: 19	270	19	163	14.1	60.4	0.82
1716	chr1	148354039	148354260	CpG: 16	221	16	134	14.5	60.6	0.81
1717	chr1	148379176	148379496	CpG: 22	320	22	214	13.8	66.9	0.62
1717	chr1	148402395	148402693	CpG: 29	298	29	191	19.5	64.1	1.06
1717	chr1	148458796	148460187	CpG: 125	1391	125	893	18	64.2	0.87
1718	chr1	148522243	148522448	CpG: 18	205	18	132	17.6	64.4	0.91
1718	chr1	148525719	148525921	CpG: 18	202	18	131	17.8	64.9	0.85
1718	chr1	148528763	148529234	CpG: 40	471	40	316	17	67.1	0.76
1719	chr1	148678842	148680005	CpG: 108	1163	108	755	18.6	64.9	0.89
1719	chr1	148748557	148749049	CpG: 56	492	56	309	22.8	62.8	1.16
1720	chr1	148808521	148808883	CpG: 41	362	41	262	22.7	72.4	0.87
1720	chr1	148844203	148844643	CpG: 42	440	42	291	19.1	66.1	0.87
1721	chr1	148952011	148953149	CpG: 96	1138	96	706	16.9	62	0.88
1722	chr1	149102912	149103904	CpG: 98	992	98	671	19.8	67.6	0.88
1723	chr1	149162943	149163278	CpG: 26	335	26	217	15.5	64.8	0.83
1723	chr1	149175501	149177055	CpG: 146	1554	146	1021	18.8	65.7	0.87
1723	chr1	149285604	149286043	CpG: 43	439	43	291	19.6	66.3	0.89
1724	chr1	149321353	149321715	CpG: 41	362	41	262	22.7	72.4	0.87
1724	chr1	149390844	149391541	CpG: 71	697	71	496	20.4	71.2	0.81
1726	chr1	149558515	149559362	CpG: 63	847	63	542	14.9	64	0.73
1726	chr1	149561770	149561975	CpG: 19	205	19	133	18.5	64.9	0.88
1726	chr1	149606799	149608359	CpG: 145	1560	145	1017	18.6	65.2	0.88
1726	chr1	149636431	149636752	CpG: 30	321	30	207	18.7	64.5	1
1726	chr1	149646652	149647241	CpG: 43	589	43	369	14.6	62.6	0.75
1727	chr1	149700786	149701747	CpG: 67	961	67	551	13.9	57.3	0.85
1727	chr1	149746992	149747368	CpG: 34	376	34	244	18.1	64.9	0.86
1727	chr1	149747764	149748090	CpG: 30	326	30	206	18.4	63.2	0.92
1727	chr1	149792572	149793433	CpG: 86	861	86	603	20	70	0.82
1727	chr1	149811969	149812469	CpG: 45	500	45	284	18	56.8	1.12
1727	chr1	149813037	149813657	CpG: 58	620	58	397	18.7	64	0.91
1728	chr1	149832130	149833217	CpG: 86	1087	86	628	15.8	57.8	0.95
1728	chr1	149840182	149843477	CpG: 282	3295	282	1980	17.1	60.1	0.95
1728	chr1	149850334	149853629	CpG: 288	3295	288	2020	17.5	61.3	0.93
1728	chr1	149860598	149861685	CpG: 86	1087	86	628	15.8	57.8	0.95
1728	chr1	149886219	149887920	CpG: 133	1701	133	975	15.6	57.3	0.95
1728	chr1	149899526	149900393	CpG: 75	867	75	566	17.3	65.3	0.81
1728	chr1	149927733	149928001	CpG: 30	268	30	177	22.4	66	1.04
1729	chr1	150010204	150010911	CpG: 70	707	70	492	19.8	69.6	0.83
1729	chr1	150067267	150067758	CpG: 35	491	35	292	14.3	59.5	0.82
1730	chr1	150149505	150150888	CpG: 190	1383	190	1028	27.5	74.3	1
1731	chr1	150234623	150235494	CpG: 97	871	97	582	22.3	66.8	1
1731	chr1	150268647	150269254	CpG: 54	607	54	399	17.8	65.7	0.82
1731	chr1	150281954	150282226	CpG: 22	272	22	159	16.2	58.5	0.95
1731	chr1	150294056	150294269	CpG: 17	213	17	110	16	51.6	1.22
1731	chr1	150321386	150321691	CpG: 25	305	25	172	16.4	56.4	1.06
1732	chr1	150364355	150364580	CpG: 16	225	16	117	14.2	52	1.06
1733	chr1	150515560	150515940	CpG: 38	380	38	275	20	72.4	0.77
1733	chr1	150548873	150549892	CpG: 94	1019	94	641	18.4	62.9	0.93
1733	chr1	150557179	150557428	CpG: 18	249	18	170	14.5	68.3	0.65
1733	chr1	150561599	150561825	CpG: 19	226	19	155	16.8	68.6	0.72
1733	chr1	150578852	150579877	CpG: 103	1025	103	636	20.1	62	1.05
1734	chr1	150629234	150629725	CpG: 35	491	35	303	14.3	61.7	0.75
1736	chr1	150926143	150926363	CpG: 21	220	21	135	19.1	61.4	1.01
1736	chr1	150974020	150975474	CpG: 136	1454	136	931	18.7	64	0.92
1737	chr1	151008259	151008616	CpG: 42	357	42	246	23.5	68.9	1
1737	chr1	151047735	151048151	CpG: 38	416	38	283	18.3	68	0.79
1737	chr1	151059291	151059876	CpG: 53	585	53	413	18.1	70.6	0.73
1737	chr1	151070394	151071095	CpG: 47	701	47	407	13.4	58.1	0.8
1738	chr1	151131209	151133624	CpG: 206	2415	206	1606	17.1	66.5	0.77
1738	chr1	151145573	151146897	CpG: 113	1324	113	888	17.1	67.1	0.76
1738	chr1	151198371	151199056	CpG: 52	685	52	412	15.2	60.1	0.86
1739	chr1	151281182	151283293	CpG: 153	2111	153	1326	14.5	62.8	0.73
1739	chr1	151328046	151328248	CpG: 21	202	21	119	20.8	58.9	1.21
1739	chr1	151346850	151347069	CpG: 18	219	18	150	16.4	68.5	0.73
1740	chr1	151399381	151400106	CpG: 59	725	59	420	16.3	57.9	0.97
1740	chr1	151458750	151459556	CpG: 112	806	112	602	27.8	74.7	1
1740	chr1	151473395	151473666	CpG: 29	271	29	189	21.4	69.7	0.98
1740	chr1	151511097	151511642	CpG: 57	545	57	365	20.9	67	0.94
1741	chr1	151540185	151540723	CpG: 56	538	56	356	20.8	66.2	0.95
1741	chr1	151611898	151612729	CpG: 88	831	88	558	21.2	67.1	0.95
1742	chr1	151721515	151721806	CpG: 25	291	25	199	17.2	68.4	0.74
1742	chr1	151762969	151763617	CpG: 60	648	60	436	18.5	67.3	0.83
1743	chr1	151790128	151791531	CpG: 104	1403	104	866	14.8	61.7	0.78
1743	chr1	151837984	151839208	CpG: 143	1224	143	865	23.4	70.7	0.94
1743	chr1	151839777	151840049	CpG: 30	272	30	190	22.1	69.9	0.98
1743	chr1	151909287	151909931	CpG: 66	644	66	450	20.5	69.9	0.84
1744	chr1	151993181	151994417	CpG: 108	1236	108	810	17.5	65.5	0.82
1744	chr1	152036362	152036636	CpG: 23	274	23	171	16.8	62.4	0.86
1745	chr1	152107521	152112739	CpG: 377	5218	377	3167	14.4	60.7	0.85
1746	chr1	152188845	152189452	CpG: 51	607	51	401	16.8	66.1	0.77
1746	chr1	152214974	152215187	CpG: 18	213	18	137	16.9	64.3	0.82
1746	chr1	152216384	152216597	CpG: 18	213	18	137	16.9	64.3	0.82
1748	chr1	152515581	152515794	CpG: 22	213	22	155	20.7	72.8	0.78
1754	chr1	153260996	153261837	CpG: 111	841	111	647	26.4	76.9	0.92
1756	chr1	153535948	153536364	CpG: 40	416	40	282	19.2	67.8	0.84
1757	chr1	153633701	153634498	CpG: 68	797	68	501	17.1	62.9	0.87
1757	chr1	153658589	153658893	CpG: 36	304	36	214	23.7	70.4	0.96
1757	chr1	153670842	153671053	CpG: 19	211	19	118	18	55.9	1.24
1757	chr1	153678354	153679899	CpG: 149	1545	149	1000	19.3	64.7	0.92
1757	chr1	153689727	153689963	CpG: 20	236	20	161	16.9	68.2	0.73
1757	chr1	153727740	153728025	CpG: 27	285	27	188	18.9	66	0.89
1758	chr1	153775179	153776222	CpG: 103	1043	103	687	19.8	65.9	0.92
1758	chr1	153783481	153783859	CpG: 44	378	44	274	23.3	72.5	0.9
1759	chr1	153922361	153922810	CpG: 48	449	48	305	21.4	67.9	0.94
1759	chr1	153922993	153923445	CpG: 33	452	33	264	14.6	58.4	0.86
1759	chr1	153941867	153942102	CpG: 20	235	20	163	17	69.4	0.71
1759	chr1	153945896	153946858	CpG: 94	962	94	648	19.5	67.4	0.87
1759	chr1	153958070	153958654	CpG: 58	584	58	346	19.9	59.2	1.26
1759	chr1	153963305	153963652	CpG: 34	347	34	243	19.6	70	0.8
1759	chr1	153967167	153967504	CpG: 33	337	33	216	19.6	64.1	0.97
1759	chr1	153977236	153978049	CpG: 75	813	75	517	18.5	63.6	0.91
1759	chr1	153990751	153991034	CpG: 26	283	26	176	18.4	62.2	0.95
1761	chr1	154182792	154183450	CpG: 49	658	49	429	14.9	65.2	0.73
1761	chr1	154220367	154221312	CpG: 79	945	79	542	16.7	57.4	1.02
1762	chr1	154272234	154272813	CpG: 43	579	43	339	14.9	58.5	0.88
1762	chr1	154325562	154326068	CpG: 46	506	46	326	18.2	64.4	0.96
1762	chr1	154328499	154329052	CpG: 67	553	67	410	24.2	74.1	0.89
1763	chr1	154405194	154405969	CpG: 69	775	69	513	17.8	66.2	0.82
1763	chr1	154501631	154503223	CpG: 196	1592	196	1172	24.6	73.6	0.91
1764	chr1	154558205	154559089	CpG: 82	884	82	531	18.6	60.1	1.05
1764	chr1	154567757	154568097	CpG: 36	340	36	245	21.2	72.1	0.84
1764	chr1	154571342	154572237	CpG: 75	895	75	539	16.8	60.2	0.93
1764	chr1	154607904	154608321	CpG: 48	417	48	278	23	66.7	1.05
